songId,title,artist,bpm,category,imageName,isNew,isLocked,searchAcronyms,sheetType,difficulty,level,internalLevelValue,noteDesigner,noteTap,noteHold,noteSlide,noteTouch,noteBreak,noteTotal,regionJp,regionIntl,regionUsa,regionCn,isSpecial,version,internalId,releaseDate
224,ウサテイ,あまね＋ビートまりお(COOL＆CREATE),190,东方Project,,false,,,std,master,14,14,はっぴー,549,16,65,,16,646,,,,,,maimai GreeN,224,
225,sweet little sister,Silver Forest,168,东方Project,,false,,,std,basic,4,4,-,163,5,5,,7,180,,,,,,maimai GreeN PLUS,225,
225,sweet little sister,Silver Forest,168,东方Project,,false,,,std,advanced,7,7.1,-,263,29,9,,9,310,,,,,,maimai GreeN PLUS,225,
225,sweet little sister,Silver Forest,168,东方Project,,false,,,std,expert,10+,10.7,某S氏,315,43,61,,14,433,,,,,,maimai GreeN PLUS,225,
225,sweet little sister,Silver Forest,168,东方Project,,false,,,std,master,13,13.4,mai-Star,451,41,95,,30,617,,,,,,maimai GreeN PLUS,225,
226,Blew Moon,t+pazolite,180,舞萌,,false,,,std,basic,5,5,-,165,30,4,,9,208,,,,,,maimai GreeN,226,
226,Blew Moon,t+pazolite,180,舞萌,,false,,,std,advanced,9,9.2,-,450,17,8,,10,485,,,,,,maimai GreeN,226,
226,Blew Moon,t+pazolite,180,舞萌,,false,,,std,expert,12,12.5,mai-Star,386,79,15,,15,495,,,,,,maimai GreeN,226,
226,Blew Moon,t+pazolite,180,舞萌,,false,,,std,master,13,13.4,ニャイン,459,50,39,,60,608,,,,,,maimai GreeN,226,
226,Blew Moon,t+pazolite,180,舞萌,,false,,,std,remaster,13,13.4,はっぴー,593,47,122,,25,787,,,,,,maimai GreeN,226,
227,Garakuta Doll Play,t+pazolite,256,舞萌,,false,,,std,basic,6,6,-,209,21,12,,4,246,,,,,,maimai GreeN,227,
227,Garakuta Doll Play,t+pazolite,256,舞萌,,false,,,std,advanced,9,9,-,330,20,3,,39,392,,,,,,maimai GreeN,227,
227,Garakuta Doll Play,t+pazolite,256,舞萌,,false,,,std,expert,13,13.1,はっぴー,613,60,36,,31,740,,,,,,maimai GreeN,227,
227,Garakuta Doll Play,t+pazolite,256,舞萌,,false,,,std,master,14,14.2,チャン@DP皆伝,718,6,134,,19,877,,,,,,maimai GreeN,227,
227,Garakuta Doll Play,t+pazolite,256,舞萌,,false,,,std,remaster,14+,14.8,小鳥遊さん,792,35,154,,29,1010,,,,,,maimai GreeN,227,
228,Dreampainter,Sta feat.tigerlily and DOT96,136,舞萌,,false,,,std,basic,4,4,-,106,9,6,,3,124,,,,,,maimai ORANGE,228,
228,Dreampainter,Sta feat.tigerlily and DOT96,136,舞萌,,false,,,std,advanced,7+,7.8,-,280,24,8,,4,316,,,,,,maimai ORANGE,228,
228,Dreampainter,Sta feat.tigerlily and DOT96,136,舞萌,,false,,,std,expert,11,11.1,某S氏,250,71,24,,8,353,,,,,,maimai ORANGE,228,
228,Dreampainter,Sta feat.tigerlily and DOT96,136,舞萌,,false,,,std,master,12+,12.9,Jack,336,29,99,,5,469,,,,,,maimai ORANGE,228,
229,ぐるぐるWASH！コインランドリー・ディスコ,D.watt(IOSYS)feat.ちよこ,132,舞萌,,false,,,std,basic,4,4,-,138,5,1,,4,148,,,,,,maimai GreeN PLUS,229,
229,ぐるぐるWASH！コインランドリー・ディスコ,D.watt(IOSYS)feat.ちよこ,132,舞萌,,false,,,std,advanced,7,7.2,-,144,29,22,,7,202,,,,,,maimai GreeN PLUS,229,
229,ぐるぐるWASH！コインランドリー・ディスコ,D.watt(IOSYS)feat.ちよこ,132,舞萌,,false,,,std,expert,9+,9.8,mai-Star,227,12,59,,11,309,,,,,,maimai GreeN PLUS,229,
229,ぐるぐるWASH！コインランドリー・ディスコ,D.watt(IOSYS)feat.ちよこ,132,舞萌,,false,,,std,master,12+,12.6,譜面-100号,218,21,116,,28,383,,,,,,maimai GreeN PLUS,229,
230,CYCLES,Masayoshi Minoshima feat. 綾倉盟,135,舞萌,,false,,,std,basic,6,6,-,143,31,10,,3,187,,,,,,maimai GreeN PLUS,230,
230,CYCLES,Masayoshi Minoshima feat. 綾倉盟,135,舞萌,,false,,,std,advanced,8,8,-,244,32,15,,8,299,,,,,,maimai GreeN PLUS,230,
230,CYCLES,Masayoshi Minoshima feat. 綾倉盟,135,舞萌,,false,,,std,expert,10+,10.8,mai-Star,230,19,97,,20,366,,,,,,maimai GreeN PLUS,230,
230,CYCLES,Masayoshi Minoshima feat. 綾倉盟,135,舞萌,,false,,,std,master,13,13.3,はっぴー,252,8,217,,19,496,,,,,,maimai GreeN PLUS,230,
231,Heartbeats,RAMM feat. 若井友希,170,舞萌,,false,,,std,basic,5,5,-,125,24,5,,4,158,,,,,,maimai GreeN PLUS,231,
231,Heartbeats,RAMM feat. 若井友希,170,舞萌,,false,,,std,advanced,8+,8.8,-,253,15,30,,13,311,,,,,,maimai GreeN PLUS,231,
231,Heartbeats,RAMM feat. 若井友希,170,舞萌,,false,,,std,expert,11+,11.8,はっぴー,330,22,62,,6,420,,,,,,maimai GreeN PLUS,231,
231,Heartbeats,RAMM feat. 若井友希,170,舞萌,,false,,,std,master,13,13.2,mai-Star,412,29,61,,30,532,,,,,,maimai GreeN PLUS,231,
232,Life Feels Good,Cranky,180,舞萌,,false,,,std,basic,5,5,-,158,10,4,,5,177,,,,,,maimai GreeN PLUS,232,
232,Life Feels Good,Cranky,180,舞萌,,false,,,std,advanced,8+,8.8,-,288,23,18,,17,346,,,,,,maimai GreeN PLUS,232,
232,Life Feels Good,Cranky,180,舞萌,,false,,,std,expert,12+,12.8,mai-Star,466,29,31,,36,562,,,,,,maimai GreeN PLUS,232,
232,Life Feels Good,Cranky,180,舞萌,,false,,,std,master,13+,13.7,某S氏,594,17,72,,10,693,,,,,,maimai GreeN PLUS,232,
233,MYTHOS,Cranky feat. まらしぃ ＆ てっぺい先生,158,舞萌,,false,,,std,basic,5,5,-,116,12,15,,9,152,,,,,,maimai GreeN PLUS,233,
233,MYTHOS,Cranky feat. まらしぃ ＆ てっぺい先生,158,舞萌,,false,,,std,advanced,8+,8.6,-,225,19,12,,13,269,,,,,,maimai GreeN PLUS,233,
233,MYTHOS,Cranky feat. まらしぃ ＆ てっぺい先生,158,舞萌,,false,,,std,expert,12,12.2,合作だよ,354,14,60,,34,462,,,,,,maimai GreeN PLUS,233,
233,MYTHOS,Cranky feat. まらしぃ ＆ てっぺい先生,158,舞萌,,false,,,std,master,14,14.4,mai-Star,633,6,80,,16,735,,,,,,maimai GreeN PLUS,233,
234,End of Twilight,ALiCE'S EMOTiON feat. Ayumi Nomiya,180,舞萌,,false,,,std,basic,4,4,-,155,11,5,,6,177,,,,,,maimai GreeN PLUS,234,
234,End of Twilight,ALiCE'S EMOTiON feat. Ayumi Nomiya,180,舞萌,,false,,,std,advanced,7+,7.8,-,233,19,25,,13,290,,,,,,maimai GreeN PLUS,234,
234,End of Twilight,ALiCE'S EMOTiON feat. Ayumi Nomiya,180,舞萌,,false,,,std,expert,11+,11.9,mai-Star,385,43,43,,19,490,,,,,,maimai GreeN PLUS,234,
234,End of Twilight,ALiCE'S EMOTiON feat. Ayumi Nomiya,180,舞萌,,false,,,std,master,13,13.2,Jack,458,33,83,,10,584,,,,,,maimai GreeN PLUS,234,
235,火炎地獄,山根ミチル,216,舞萌,,false,,,std,basic,5,5,-,81,7,12,,4,104,,,,,,maimai GreeN PLUS,235,
235,火炎地獄,山根ミチル,216,舞萌,,false,,,std,advanced,9,9,-,315,10,12,,10,347,,,,,,maimai GreeN PLUS,235,
235,火炎地獄,山根ミチル,216,舞萌,,false,,,std,expert,12+,12.6,某S氏,323,51,50,,18,442,,,,,,maimai GreeN PLUS,235,
235,火炎地獄,山根ミチル,216,舞萌,,false,,,std,master,14,14.1,mai-Star,457,26,140,,62,685,,,,,,maimai GreeN PLUS,235,
236,ユビキリ,山根ミチル,174,舞萌,,false,,,std,basic,4,4,-,162,2,3,,9,176,,,,,,maimai MURASAKi PLUS,236,
236,ユビキリ,山根ミチル,174,舞萌,,false,,,std,advanced,8,8,-,294,38,26,,10,368,,,,,,maimai MURASAKi PLUS,236,
236,ユビキリ,山根ミチル,174,舞萌,,false,,,std,expert,11+,11.8,rioN,376,55,88,,10,529,,,,,,maimai MURASAKi PLUS,236,
236,ユビキリ,山根ミチル,174,舞萌,,false,,,std,master,13,13.3,原田ひろゆき,396,13,195,,38,642,,,,,,maimai MURASAKi PLUS,236,
237,Pixel Voyage,YMCK,170,舞萌,,false,,,std,basic,3,3,-,86,23,4,,5,118,,,,,,maimai GreeN,237,
237,Pixel Voyage,YMCK,170,舞萌,,false,,,std,advanced,6,6.8,-,189,7,19,,2,217,,,,,,maimai GreeN,237,
237,Pixel Voyage,YMCK,170,舞萌,,false,,,std,expert,9+,9.7,はっぴー,204,66,17,,7,294,,,,,,maimai GreeN,237,
237,Pixel Voyage,YMCK,170,舞萌,,false,,,std,master,12+,12.8,某S氏,321,88,57,,19,485,,,,,,maimai GreeN,237,
238,Get Happy,Jimmy Weckl,150,舞萌,,false,,,std,basic,4,4,-,118,34,3,,7,162,,,,,,maimai GreeN,238,
238,Get Happy,Jimmy Weckl,150,舞萌,,false,,,std,advanced,7+,7.8,-,239,2,16,,15,272,,,,,,maimai GreeN,238,
238,Get Happy,Jimmy Weckl,150,舞萌,,false,,,std,expert,12+,12.9,譜面-100号,487,33,25,,2,547,,,,,,maimai GreeN,238,
238,Get Happy,Jimmy Weckl,150,舞萌,,false,,,std,master,13+,13.8,合作だよ,533,45,60,,42,680,,,,,,maimai GreeN,238,
239,System “Z”,Jimmy Weckl,147,舞萌,,false,,,std,basic,6,6,-,101,23,16,,2,142,,,,,,maimai GreeN,239,
239,System “Z”,Jimmy Weckl,147,舞萌,,false,,,std,advanced,9,9.1,-,204,22,17,,6,249,,,,,,maimai GreeN,239,
239,System “Z”,Jimmy Weckl,147,舞萌,,false,,,std,expert,12+,12.8,譜面-100号,447,23,30,,7,507,,,,,,maimai GreeN,239,
239,System “Z”,Jimmy Weckl,147,舞萌,,false,,,std,master,14,14.4,合作だよ,626,17,128,,6,777,,,,,,maimai GreeN,239,
239,System “Z”,Jimmy Weckl,147,舞萌,,false,,,std,remaster,14,14,チャン@DP皆伝,603,15,130,,5,753,,,,,,maimai GreeN,239,
240,Beat of getting entangled,Shoichiro Hirata,140,舞萌,,false,,,std,basic,5,5,-,115,15,10,,6,146,,,,,,maimai GreeN,240,
240,Beat of getting entangled,Shoichiro Hirata,140,舞萌,,false,,,std,advanced,8+,8.8,-,323,34,7,,10,374,,,,,,maimai GreeN,240,
240,Beat of getting entangled,Shoichiro Hirata,140,舞萌,,false,,,std,expert,12+,12.8,はっぴー,349,109,19,,13,490,,,,,,maimai GreeN,240,
240,Beat of getting entangled,Shoichiro Hirata,140,舞萌,,false,,,std,master,13+,13.8,ニャイン,413,81,43,,49,586,,,,,,maimai GreeN,240,
240,Beat of getting entangled,Shoichiro Hirata,140,舞萌,,false,,,std,remaster,14,14.5,はっぴー,692,58,79,,28,857,,,,,,maimai GreeN,240,
241,Cosmic Train,Shoichiro Hirata feat.SUIMI,130,舞萌,,false,,,std,basic,3,3,-,98,10,9,,3,120,,,,,,maimai GreeN,241,
241,Cosmic Train,Shoichiro Hirata feat.SUIMI,130,舞萌,,false,,,std,advanced,6,6.4,-,199,0,16,,2,217,,,,,,maimai GreeN,241,
241,Cosmic Train,Shoichiro Hirata feat.SUIMI,130,舞萌,,false,,,std,expert,10+,10.9,譜面-100号,283,38,30,,11,362,,,,,,maimai GreeN,241,
241,Cosmic Train,Shoichiro Hirata feat.SUIMI,130,舞萌,,false,,,std,master,12,12.5,mai-Star,200,91,117,,9,417,,,,,,maimai GreeN,241,
242,ナミダと流星,芳川よしの,190,舞萌,,false,,,std,basic,5,5,-,121,11,5,,2,139,,,,,,maimai ORANGE PLUS,242,
242,ナミダと流星,芳川よしの,190,舞萌,,false,,,std,advanced,7+,7.8,-,279,26,13,,8,326,,,,,,maimai ORANGE PLUS,242,
242,ナミダと流星,芳川よしの,190,舞萌,,false,,,std,expert,10+,10.8,Revo@LC,346,43,36,,4,429,,,,,,maimai ORANGE PLUS,242,
242,ナミダと流星,芳川よしの,190,舞萌,,false,,,std,master,12,12.5,mai-Star,312,50,150,,5,517,,,,,,maimai ORANGE PLUS,242,
244,おても☆Yan,光吉猛修,90,舞萌,,false,,,std,basic,4,4,-,105,8,7,,5,125,,,,,,maimai ORANGE,244,
244,おても☆Yan,光吉猛修,90,舞萌,,false,,,std,advanced,6,6.8,-,252,8,12,,11,283,,,,,,maimai ORANGE,244,
244,おても☆Yan,光吉猛修,90,舞萌,,false,,,std,expert,10,10.5,rioN,301,50,10,,13,374,,,,,,maimai ORANGE,244,
244,おても☆Yan,光吉猛修,90,舞萌,,false,,,std,master,12+,12.8,譜面-100号,429,58,13,,29,529,,,,,,maimai ORANGE,244,
246,maiム・maiム feat.週刊少年マガジン,にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」,140,舞萌,,false,,,std,basic,5,5,-,98,18,18,,4,138,,,,,,maimai GreeN,246,
246,maiム・maiム feat.週刊少年マガジン,にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」,140,舞萌,,false,,,std,advanced,7+,7.6,-,262,29,12,,23,326,,,,,,maimai GreeN,246,
246,maiム・maiム feat.週刊少年マガジン,にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」,140,舞萌,,false,,,std,expert,11+,11.6,ニャイン,446,34,29,,53,562,,,,,,maimai GreeN,246,
246,maiム・maiム feat.週刊少年マガジン,にしもと先生、タクマ、どんちゃん「ちょっと盛りました。」,140,舞萌,,false,,,std,master,13,13.2,はっぴー,497,12,103,,72,684,,,,,,maimai GreeN,246,
247,Danza zandA,福山光晴,129,舞萌,,false,,,std,basic,5,5,-,125,16,4,,5,150,,,,,,maimai GreeN PLUS,247,
247,Danza zandA,福山光晴,129,舞萌,,false,,,std,advanced,7+,7.8,-,202,23,13,,3,241,,,,,,maimai GreeN PLUS,247,
247,Danza zandA,福山光晴,129,舞萌,,false,,,std,expert,10+,10.8,Techno Kitchen,335,29,32,,10,406,,,,,,maimai GreeN PLUS,247,
247,Danza zandA,福山光晴,129,舞萌,,false,,,std,master,13,13.4,Jack,530,23,58,,27,638,,,,,,maimai GreeN PLUS,247,
247,Danza zandA,福山光晴,129,舞萌,,false,,,std,remaster,13+,13.7,Techno Kitchen,438,50,73,,54,615,,,,,,maimai GreeN PLUS,247,
248,Backyun! －悪い女－,青木千紘/愛海,140,舞萌,,false,,,std,basic,4,4,-,106,9,5,,5,125,,,,,,maimai GreeN,248,
248,Backyun! －悪い女－,青木千紘/愛海,140,舞萌,,false,,,std,advanced,7,7.5,-,222,3,10,,26,261,,,,,,maimai GreeN,248,
248,Backyun! －悪い女－,青木千紘/愛海,140,舞萌,,false,,,std,expert,11+,11.8,はっぴー,278,35,40,,4,357,,,,,,maimai GreeN,248,
248,Backyun! －悪い女－,青木千紘/愛海,140,舞萌,,false,,,std,master,12+,12.7,ニャイン,349,35,41,,26,451,,,,,,maimai GreeN,248,
248,Backyun! －悪い女－,青木千紘/愛海,140,舞萌,,false,,,std,remaster,13,13.3,Jack,396,42,90,,31,559,,,,,,maimai GreeN,248,
251,Monochrome Rainbow,Sta,182,舞萌,,false,,,std,basic,3,3,-,87,10,4,,2,103,,,,,,maimai GreeN PLUS,251,
251,Monochrome Rainbow,Sta,182,舞萌,,false,,,std,advanced,8+,8.6,-,244,11,7,,6,268,,,,,,maimai GreeN PLUS,251,
251,Monochrome Rainbow,Sta,182,舞萌,,false,,,std,expert,10+,10.9,mai-Star,329,18,33,,6,386,,,,,,maimai GreeN PLUS,251,
251,Monochrome Rainbow,Sta,182,舞萌,,false,,,std,master,13,13,mai-Star,396,12,76,,16,500,,,,,,maimai GreeN PLUS,251,
252,みんなのマイマイマー,ビートまりお(COOL＆CREATE)+ ARM(IOSYS),175,舞萌,,false,,,std,basic,4,4,-,109,22,2,,11,144,,,,,,maimai GreeN,252,
252,みんなのマイマイマー,ビートまりお(COOL＆CREATE)+ ARM(IOSYS),175,舞萌,,false,,,std,advanced,8+,8.6,-,350,3,14,,13,380,,,,,,maimai GreeN,252,
252,みんなのマイマイマー,ビートまりお(COOL＆CREATE)+ ARM(IOSYS),175,舞萌,,false,,,std,expert,11,11.2,はっぴー,314,56,45,,21,436,,,,,,maimai GreeN,252,
252,みんなのマイマイマー,ビートまりお(COOL＆CREATE)+ ARM(IOSYS),175,舞萌,,false,,,std,master,13+,13.7,ニャイン,438,59,30,,98,625,,,,,,maimai GreeN,252,
252,みんなのマイマイマー,ビートまりお(COOL＆CREATE)+ ARM(IOSYS),175,舞萌,,false,,,std,remaster,13+,13.7,みんなでマイマイマー,458,28,164,,100,750,,,,,,maimai GreeN,252,
253,円舞曲、君に,「サクラ大戦奏組」,128,其他游戏,,false,,,std,basic,3,3,-,77,21,2,,4,104,,,,,,maimai GreeN,253,
253,円舞曲、君に,「サクラ大戦奏組」,128,其他游戏,,false,,,std,advanced,6,6.8,-,83,35,7,,7,132,,,,,,maimai GreeN,253,
253,円舞曲、君に,「サクラ大戦奏組」,128,其他游戏,,false,,,std,expert,11,11.3,ニャイン,179,58,21,,14,272,,,,,,maimai GreeN,253,
253,円舞曲、君に,「サクラ大戦奏組」,128,其他游戏,,false,,,std,master,13,13.3,はっぴー,293,47,48,,6,394,,,,,,maimai GreeN,253,
254,Live & Learn,Crush 40「ソニックアドベンチャー2」,172,其他游戏,,false,,,std,basic,4,4,-,98,18,6,,6,128,,,,,,maimai GreeN PLUS,254,
254,Live & Learn,Crush 40「ソニックアドベンチャー2」,172,其他游戏,,false,,,std,advanced,7+,7.6,-,212,19,18,,6,255,,,,,,maimai GreeN PLUS,254,
254,Live & Learn,Crush 40「ソニックアドベンチャー2」,172,其他游戏,,false,,,std,expert,11,11.3,Jack,327,51,44,,21,443,,,,,,maimai GreeN PLUS,254,
254,Live & Learn,Crush 40「ソニックアドベンチャー2」,172,其他游戏,,false,,,std,master,13,13.3,Techno Kitchen,484,39,62,,75,660,,,,,,maimai GreeN PLUS,254,
255,Burning Hearts ～炎のANGEL～,幡谷尚史 Arranged by SEGA Sound Unit [H.]「バーニングレンジャー」,155,其他游戏,,false,,,std,basic,5,5,-,98,17,7,,7,129,,,,,,maimai GreeN,255,
255,Burning Hearts ～炎のANGEL～,幡谷尚史 Arranged by SEGA Sound Unit [H.]「バーニングレンジャー」,155,其他游戏,,false,,,std,advanced,8,8.4,-,189,24,30,,6,249,,,,,,maimai GreeN,255,
255,Burning Hearts ～炎のANGEL～,幡谷尚史 Arranged by SEGA Sound Unit [H.]「バーニングレンジャー」,155,其他游戏,,false,,,std,expert,10+,10.9,ニャイン,189,53,17,,31,290,,,,,,maimai GreeN,255,
255,Burning Hearts ～炎のANGEL～,幡谷尚史 Arranged by SEGA Sound Unit [H.]「バーニングレンジャー」,155,其他游戏,,false,,,std,master,12+,12.7,某S氏,309,53,19,,26,407,,,,,,maimai GreeN,255,
255,Burning Hearts ～炎のANGEL～,幡谷尚史 Arranged by SEGA Sound Unit [H.]「バーニングレンジャー」,155,其他游戏,,false,,,std,remaster,13+,13.8,譜面-100号,372,37,98,,50,557,,,,,,maimai GreeN,255,
256,いーあるふぁんくらぶ,みきとP,145,niconico & VOCALOID,,false,,,std,basic,4,4,-,84,16,14,,6,120,,,,,,maimai GreeN,256,
256,いーあるふぁんくらぶ,みきとP,145,niconico & VOCALOID,,false,,,std,advanced,7,7.5,-,197,44,11,,12,264,,,,,,maimai GreeN,256,
256,いーあるふぁんくらぶ,みきとP,145,niconico & VOCALOID,,false,,,std,expert,8+,8.6,はっぴー,175,33,36,,11,255,,,,,,maimai GreeN,256,
256,いーあるふぁんくらぶ,みきとP,145,niconico & VOCALOID,,false,,,std,master,12,12.2,ニャイン,348,39,33,,28,448,,,,,,maimai GreeN,256,
256,いーあるふぁんくらぶ,みきとP,145,niconico & VOCALOID,,false,,,std,remaster,12+,12.7,しろいろ,500,13,104,,45,662,,,,,,maimai GreeN,256,
258,Nyan Cat EX,daniwell,150,niconico & VOCALOID,,false,,,std,basic,5,5,-,137,2,2,,12,153,,,,,,maimai GreeN,258,
258,Nyan Cat EX,daniwell,150,niconico & VOCALOID,,false,,,std,advanced,7+,7.9,-,241,0,13,,19,273,,,,,,maimai GreeN,258,
258,Nyan Cat EX,daniwell,150,niconico & VOCALOID,,false,,,std,expert,11+,11.7,maimai TEAM,485,0,4,,3,492,,,,,,maimai GreeN,258,
258,Nyan Cat EX,daniwell,150,niconico & VOCALOID,,false,,,std,master,13+,13.8,チャン@DP皆伝,630,0,40,,40,710,,,,,,maimai GreeN,258,
259,ぽっぴっぽー, ,150,niconico & VOCALOID,,false,,,std,basic,4,4,-,109,3,2,,2,116,,,,,,maimai GreeN,259,
259,ぽっぴっぽー, ,150,niconico & VOCALOID,,false,,,std,advanced,7,7.5,-,234,2,14,,18,268,,,,,,maimai GreeN,259,
259,ぽっぴっぽー, ,150,niconico & VOCALOID,,false,,,std,expert,9+,9.9,はっぴー,285,52,17,,8,362,,,,,,maimai GreeN,259,
259,ぽっぴっぽー, ,150,niconico & VOCALOID,,false,,,std,master,13,13.3,はっぴー,430,36,37,,4,507,,,,,,maimai GreeN,259,
260,LUCIA,SHIKI,154,舞萌,,false,,,std,basic,5,5,-,123,9,7,,3,142,,,,,,maimai GreeN,260,
260,LUCIA,SHIKI,154,舞萌,,false,,,std,advanced,7,7.5,-,177,22,11,,9,219,,,,,,maimai GreeN,260,
260,LUCIA,SHIKI,154,舞萌,,false,,,std,expert,12,12.3,はっぴー,269,82,44,,15,410,,,,,,maimai GreeN,260,
260,LUCIA,SHIKI,154,舞萌,,false,,,std,master,13,13.2,mai-Star,416,24,77,,17,534,,,,,,maimai GreeN,260,
260,LUCIA,SHIKI,154,舞萌,,false,,,std,remaster,13+,13.7,サファ太,572,44,49,,33,698,,,,,,maimai GreeN,260,
261,Death Scythe,SHIKI,182,舞萌,,false,,,std,basic,5,5,-,142,21,11,,8,182,,,,,,maimai GreeN,261,
261,Death Scythe,SHIKI,182,舞萌,,false,,,std,advanced,8+,8.6,-,231,22,9,,20,282,,,,,,maimai GreeN,261,
261,Death Scythe,SHIKI,182,舞萌,,false,,,std,expert,12,12.1,某S氏,493,15,22,,16,546,,,,,,maimai GreeN,261,
261,Death Scythe,SHIKI,182,舞萌,,false,,,std,master,13+,13.8,はっぴー,630,16,101,,16,763,,,,,,maimai GreeN,261,
261,Death Scythe,SHIKI,182,舞萌,,false,,,std,remaster,14,14.2,隅田川星人,811,32,89,,44,976,,,,,,maimai GreeN,261,
262,BREAK YOU!!,A-One,167,舞萌,,false,,,std,basic,5,5,-,187,3,7,,12,209,,,,,,maimai GreeN,262,
262,BREAK YOU!!,A-One,167,舞萌,,false,,,std,advanced,7,7.2,-,162,36,12,,9,219,,,,,,maimai GreeN,262,
262,BREAK YOU!!,A-One,167,舞萌,,false,,,std,expert,11,11,mai-Star,414,43,57,,29,543,,,,,,maimai GreeN,262,
262,BREAK YOU!!,A-One,167,舞萌,,false,,,std,master,13+,13.7,譜面-100号,588,42,108,,34,772,,,,,,maimai GreeN,262,
263,JUMPIN' JUMPIN',SOUND HOLIC feat. Nana Takahashi,163,舞萌,,false,,,std,basic,4,4,-,108,18,8,,5,139,,,,,,maimai GreeN,263,
263,JUMPIN' JUMPIN',SOUND HOLIC feat. Nana Takahashi,163,舞萌,,false,,,std,advanced,8,8.5,-,227,31,24,,13,295,,,,,,maimai GreeN,263,
263,JUMPIN' JUMPIN',SOUND HOLIC feat. Nana Takahashi,163,舞萌,,false,,,std,expert,11+,11.7,mai-Star,291,68,58,,20,437,,,,,,maimai GreeN,263,
263,JUMPIN' JUMPIN',SOUND HOLIC feat. Nana Takahashi,163,舞萌,,false,,,std,master,13,13.1,mai-Star,433,29,93,,36,591,,,,,,maimai GreeN,263,
264,L'épilogue,SOUND HOLIC feat. Nana Takahashi,145,舞萌,,false,,,std,basic,5,5,-,134,20,14,,4,172,,,,,,maimai GreeN,264,
264,L'épilogue,SOUND HOLIC feat. Nana Takahashi,145,舞萌,,false,,,std,advanced,8,8.2,-,275,19,24,,16,334,,,,,,maimai GreeN,264,
264,L'épilogue,SOUND HOLIC feat. Nana Takahashi,145,舞萌,,false,,,std,expert,11+,11.7,mai-Star,366,52,49,,14,481,,,,,,maimai GreeN,264,
264,L'épilogue,SOUND HOLIC feat. Nana Takahashi,145,舞萌,,false,,,std,master,13+,13.7,mai-Star,654,31,60,,18,763,,,,,,maimai GreeN,264,
265,Save This World νMIX,「PHANTASY STAR PORTABLE」,143,其他游戏,,false,,,std,basic,4,4,-,90,23,6,,4,123,,,,,,maimai GreeN,265,
265,Save This World νMIX,「PHANTASY STAR PORTABLE」,143,其他游戏,,false,,,std,advanced,8,8.1,-,84,85,25,,2,196,,,,,,maimai GreeN,265,
265,Save This World νMIX,「PHANTASY STAR PORTABLE」,143,其他游戏,,false,,,std,expert,10+,10.6,某S氏,280,31,44,,6,361,,,,,,maimai GreeN,265,
265,Save This World νMIX,「PHANTASY STAR PORTABLE」,143,其他游戏,,false,,,std,master,13,13.3,はっぴー,196,60,89,,3,348,,,,,,maimai GreeN,265,
265,Save This World νMIX,「PHANTASY STAR PORTABLE」,143,其他游戏,,false,,,std,remaster,13,13.3,しろいろ,395,34,161,,6,596,,,,,,maimai GreeN,265,
266,Living Universe,「PHANTASY STAR PORTABLE2」,155,其他游戏,,false,,,std,basic,3,3,-,56,9,3,,6,74,,,,,,maimai GreeN,266,
266,Living Universe,「PHANTASY STAR PORTABLE2」,155,其他游戏,,false,,,std,advanced,8,8.1,-,137,24,6,,2,169,,,,,,maimai GreeN,266,
266,Living Universe,「PHANTASY STAR PORTABLE2」,155,其他游戏,,false,,,std,expert,10,10,ニャイン,116,45,19,,12,192,,,,,,maimai GreeN,266,
266,Living Universe,「PHANTASY STAR PORTABLE2」,155,其他游戏,,false,,,std,master,11+,11.8,某S氏,150,45,37,,7,239,,,,,,maimai GreeN,266,
266,Living Universe,「PHANTASY STAR PORTABLE2」,155,其他游戏,,false,,,std,remaster,12+,12.6,rioN,375,24,73,,23,495,,,,,,maimai GreeN,266,
267,Ignite Infinity,「PHANTASY STAR PORTABLE2 ∞」,160,其他游戏,,false,,,std,basic,4,4,-,81,5,5,,6,97,,,,,,maimai GreeN,267,
267,Ignite Infinity,「PHANTASY STAR PORTABLE2 ∞」,160,其他游戏,,false,,,std,advanced,7,7.2,-,116,45,8,,5,174,,,,,,maimai GreeN,267,
267,Ignite Infinity,「PHANTASY STAR PORTABLE2 ∞」,160,其他游戏,,false,,,std,expert,11+,11.9,譜面-100号,174,49,76,,2,301,,,,,,maimai GreeN,267,
267,Ignite Infinity,「PHANTASY STAR PORTABLE2 ∞」,160,其他游戏,,false,,,std,master,12+,12.6,ニャイン,231,55,43,,6,335,,,,,,maimai GreeN,267,
268,トルコ行進曲 - オワタ＼(^o^)／,オワタP,120,niconico & VOCALOID,,false,,,std,basic,3,3,-,107,11,5,,3,126,,,,,,maimai GreeN,268,
268,トルコ行進曲 - オワタ＼(^o^)／,オワタP,120,niconico & VOCALOID,,false,,,std,advanced,7+,7.6,-,174,31,6,,14,225,,,,,,maimai GreeN,268,
268,トルコ行進曲 - オワタ＼(^o^)／,オワタP,120,niconico & VOCALOID,,false,,,std,expert,10,10,mai-Star,352,30,9,,22,413,,,,,,maimai GreeN,268,
268,トルコ行進曲 - オワタ＼(^o^)／,オワタP,120,niconico & VOCALOID,,false,,,std,master,13+,13.8,ニャイン,539,21,17,,32,609,,,,,,maimai GreeN,268,
